resolved_global_id,identity_status,matched_known_id,unknown_global_id,global_gt_id,camera_id,frame_id,relative_sec,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,stream_unification_basis
UNK_0043,unknown,,UNK_0043,1034,C5,1915,191.5,578,176,634,457,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1915,191.5,640,179,690,426,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1920,192,915,172,998,552,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1920,192,1329,179,1428,522,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1920,192,1530,181,1642,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1920,192,1687,181,1814,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1920,192,1385,178,1496,549,wildtrack_global_gt_id_demo_bridge
UNK_0042,unknown,,UNK_0042,1018,C5,1920,192,1661,185,1767,492,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1920,192,1255,184,1329,453,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1920,192,544,175,605,473,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1920,192,643,178,695,438,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1925,192.5,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1925,192.5,112,168,210,507,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1925,192.5,875,174,950,529,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1925,192.5,1319,179,1417,521,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1925,192.5,1687,181,1814,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1925,192.5,1399,178,1512,550,wildtrack_global_gt_id_demo_bridge
UNK_0042,unknown,,UNK_0042,1018,C5,1925,192.5,1727,185,1841,504,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1925,192.5,1209,183,1279,448,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1925,192.5,555,174,619,489,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1925,192.5,627,177,682,449,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1930,193,917,172,1001,554,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1930,193,123,168,219,507,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1930,193,878,174,954,533,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1930,193,1323,179,1422,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1930,193,1531,181,1645,532,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1930,193,1699,181,1826,543,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1930,193,1395,178,1507,550,wildtrack_global_gt_id_demo_bridge
UNK_0042,unknown,,UNK_0042,1018,C5,1930,193,1751,184,1869,513,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1930,193,1182,183,1250,445,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1930,193,534,172,604,511,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1930,193,618,176,675,463,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1935,193.5,909,172,992,551,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1935,193.5,845,174,919,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1935,193.5,1323,179,1422,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1935,193.5,1535,181,1647,527,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1935,193.5,1689,182,1815,541,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1935,193.5,1390,178,1502,551,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1935,193.5,1144,183,1210,442,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1935,193.5,509,170,585,534,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1935,193.5,587,175,647,478,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1940,194,912,172,995,554,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1940,194,836,173,909,529,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1940,194,1323,179,1422,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1940,194,1521,181,1633,529,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1940,194,1699,181,1826,543,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C5,1940,194,1616,179,1749,570,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1940,194,1134,183,1200,440,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1940,194,497,167,580,563,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1940,194,559,173,625,499,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1945,194.5,925,173,1009,551,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1945,194.5,859,174,933,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1945,194.5,1323,179,1422,521,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1945,194.5,1518,181,1629,526,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1945,194.5,1686,181,1815,547,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1945,194.5,1419,178,1532,546,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1945,194.5,1127,183,1192,442,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1945,194.5,465,165,557,592,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1945,194.5,563,171,633,519,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1950,195,915,172,998,552,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1950,195,118,168,216,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1950,195,892,174,967,527,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1950,195,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1950,195,1516,181,1627,527,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1950,195,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1950,195,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1950,195,1122,183,1188,443,wildtrack_global_gt_id_demo_bridge
UNK_0043,unknown,,UNK_0043,1034,C5,1950,195,461,162,561,627,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1950,195,578,170,652,541,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1950,195,1106,184,1164,421,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1955,195.5,915,172,998,552,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1955,195.5,118,168,216,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1955,195.5,892,174,967,527,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1955,195.5,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1955,195.5,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1955,195.5,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1955,195.5,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1955,195.5,1139,183,1205,442,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1955,195.5,595,167,676,574,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1955,195.5,1127,184,1189,430,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1960,196,915,172,998,552,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1960,196,118,168,216,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1960,196,892,174,967,527,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1960,196,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1960,196,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1960,196,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1960,196,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1960,196,1168,183,1235,444,wildtrack_global_gt_id_demo_bridge
UNK_0044,unknown,,UNK_0044,1177,C5,1960,196,602,165,690,603,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1960,196,1196,184,1262,436,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1965,196.5,915,172,998,552,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1965,196.5,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1965,196.5,892,174,967,527,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1965,196.5,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1965,196.5,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1965,196.5,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C5,1965,196.5,1619,179,1751,568,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1965,196.5,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1965,196.5,1228,184,1299,446,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1965,196.5,1233,184,1302,441,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1970,197,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1970,197,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1970,197,898,174,975,529,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1970,197,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1970,197,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1970,197,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C5,1970,197,1614,179,1746,568,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1970,197,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1970,197,1298,184,1374,455,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1970,197,1307,185,1380,445,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1975,197.5,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1975,197.5,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1975,197.5,898,174,975,529,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1975,197.5,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1975,197.5,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1975,197.5,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1975,197.5,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1975,197.5,1386,184,1469,463,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1975,197.5,1400,185,1479,450,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1980,198,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1980,198,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1980,198,898,174,975,529,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1980,198,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1980,198,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1980,198,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1980,198,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1980,198,1495,185,1585,469,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1980,198,1500,186,1586,460,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1985,198.5,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1985,198.5,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1985,198.5,902,174,978,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1985,198.5,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1985,198.5,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1985,198.5,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1985,198.5,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0037,unknown,,UNK_0037,1020,C5,1985,198.5,1637,186,1735,476,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1985,198.5,1637,187,1730,463,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1990,199,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1990,199,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1990,199,893,174,969,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1990,199,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1990,199,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1990,199,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1990,199,1394,178,1508,553,wildtrack_global_gt_id_demo_bridge
UNK_0045,unknown,,UNK_0045,1198,C5,1990,199,1740,188,1839,466,wildtrack_global_gt_id_demo_bridge
UNK_0032,unknown,,UNK_0032,80,C5,1995,199.5,921,172,1005,553,wildtrack_global_gt_id_demo_bridge
UNK_0038,unknown,,UNK_0038,92,C5,1995,199.5,112,168,211,510,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C5,1995,199.5,893,174,969,528,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C5,1995,199.5,1324,179,1421,517,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C5,1995,199.5,1524,181,1634,525,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C5,1995,199.5,1696,182,1823,542,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C5,1995,199.5,1404,177,1518,554,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,200,20,1235,140,1285,318,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,205,20.5,1214,140,1264,321,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,210,21,1202,141,1253,326,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,215,21.5,1157,141,1208,327,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,220,22,1109,141,1159,330,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,225,22.5,1072,143,1123,337,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,230,23,1013,143,1063,341,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,235,23.5,971,143,1021,344,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0147,known,known_demo_gt_0147,,147,C6,240,24,894,143,943,349,wildtrack_global_gt_id_demo_bridge
UNK_0001,unknown,,UNK_0001,166,C6,255,25.5,1000,127,1034,265,wildtrack_global_gt_id_demo_bridge
UNK_0001,unknown,,UNK_0001,166,C6,260,26,955,127,989,265,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,275,27.5,1033,129,1069,273,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,280,28,1015,129,1052,274,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,285,28.5,982,129,1019,275,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,290,29,976,130,1012,277,wildtrack_global_gt_id_demo_bridge
UNK_0003,unknown,,UNK_0003,483,C6,290,29,993,127,1027,263,wildtrack_global_gt_id_demo_bridge
UNK_0002,unknown,,UNK_0002,582,C6,290,29,1018,128,1053,268,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,295,29.5,968,130,1004,279,wildtrack_global_gt_id_demo_bridge
UNK_0003,unknown,,UNK_0003,483,C6,295,29.5,970,127,1003,262,wildtrack_global_gt_id_demo_bridge
UNK_0002,unknown,,UNK_0002,582,C6,295,29.5,978,128,1013,269,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,300,30,954,130,990,281,wildtrack_global_gt_id_demo_bridge
UNK_0003,unknown,,UNK_0003,483,C6,300,30,938,126,971,262,wildtrack_global_gt_id_demo_bridge
UNK_0004,unknown,,UNK_0004,158,C6,305,30.5,1003,128,1038,269,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,305,30.5,948,130,985,282,wildtrack_global_gt_id_demo_bridge
UNK_0004,unknown,,UNK_0004,158,C6,310,31,990,128,1026,271,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,310,31,930,130,967,283,wildtrack_global_gt_id_demo_bridge
UNK_0004,unknown,,UNK_0004,158,C6,315,31.5,956,129,991,273,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,315,31.5,930,131,967,285,wildtrack_global_gt_id_demo_bridge
UNK_0004,unknown,,UNK_0004,158,C6,320,32,928,129,964,277,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,320,32,911,131,949,287,wildtrack_global_gt_id_demo_bridge
UNK_0005,unknown,,UNK_0005,190,C6,325,32.5,905,132,943,290,wildtrack_global_gt_id_demo_bridge
UNK_0006,unknown,,UNK_0006,163,C6,330,33,996,128,1031,269,wildtrack_global_gt_id_demo_bridge
UNK_0006,unknown,,UNK_0006,163,C6,335,33.5,952,128,986,268,wildtrack_global_gt_id_demo_bridge
UNK_0007,unknown,,UNK_0007,277,C6,355,35.5,1031,129,1068,271,wildtrack_global_gt_id_demo_bridge
UNK_0007,unknown,,UNK_0007,277,C6,360,36,973,128,1008,271,wildtrack_global_gt_id_demo_bridge
UNK_0007,unknown,,UNK_0007,277,C6,365,36.5,914,128,948,271,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,395,39.5,1242,140,1292,315,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,400,40,1213,139,1262,314,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,405,40.5,1188,139,1237,314,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,410,41,1162,138,1209,313,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,415,41.5,1125,138,1171,310,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,420,42,1095,137,1140,309,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,425,42.5,1071,137,1116,308,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,430,43,1067,137,1112,308,wildtrack_global_gt_id_demo_bridge
UNK_0008,unknown,,UNK_0008,620,C6,430,43,986,128,1021,270,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,435,43.5,1035,136,1078,307,wildtrack_global_gt_id_demo_bridge
UNK_0008,unknown,,UNK_0008,620,C6,435,43.5,945,128,980,271,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,440,44,1018,136,1061,306,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,440,44,1244,142,1297,327,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,440,44,1303,145,1360,340,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,445,44.5,1004,135,1046,304,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,445,44.5,1212,142,1264,328,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,445,44.5,1249,145,1305,342,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,450,45,979,134,1021,300,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,450,45,1169,142,1221,333,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,450,45,1205,145,1260,344,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,455,45.5,959,134,1000,300,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,455,45.5,1133,143,1185,336,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,455,45.5,1153,145,1207,344,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,460,46,937,134,977,300,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,460,46,1085,143,1137,339,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,460,46,1115,145,1170,349,wildtrack_global_gt_id_demo_bridge
UNK_0009,unknown,,UNK_0009,283,C6,460,46,953,129,989,273,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,465,46.5,918,133,957,298,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,465,46.5,1036,143,1087,339,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,465,46.5,1059,145,1112,351,wildtrack_global_gt_id_demo_bridge
UNK_0012,unknown,,UNK_0012,115,C6,470,47,909,133,948,298,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,470,47,992,142,1041,339,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,470,47,996,145,1048,354,wildtrack_global_gt_id_demo_bridge
UNK_0010,unknown,,UNK_0010,134,C6,475,47.5,936,142,984,339,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,475,47.5,931,144,981,353,wildtrack_global_gt_id_demo_bridge
UNK_0011,unknown,,UNK_0011,161,C6,480,48,872,144,921,352,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C6,575,57.5,959,125,991,257,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C6,575,57.5,976,127,1010,264,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C6,580,58,959,125,991,257,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C6,580,58,936,127,970,265,wildtrack_global_gt_id_demo_bridge
UNK_0018,unknown,,UNK_0018,559,C6,585,58.5,933,125,964,255,wildtrack_global_gt_id_demo_bridge
UNK_0019,unknown,,UNK_0019,563,C6,585,58.5,919,127,952,265,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C6,595,59.5,959,128,994,272,wildtrack_global_gt_id_demo_bridge
UNK_0013,unknown,,UNK_0013,49,C6,600,60,916,128,951,273,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C6,600,60,991,128,1026,266,wildtrack_global_gt_id_demo_bridge
UNK_0014,unknown,,UNK_0014,585,C6,605,60.5,958,127,992,267,wildtrack_global_gt_id_demo_bridge
